:START_ID,:END_ID,:TYPE
en12720,en103,answer
en12720,en104,answer
en12720,en105,answer
en12720,en106,answer
en12720,en107,answer
en12721,en2152,answer
en12721,en2153,answer
en12721,en2154,answer
en12721,en2155,answer
en12721,en53,answer
en12722,en3574,answer
en12724,en12723,answer
en12725,en6678,answer
en12725,en6996,answer
en12726,en1845,answer
en12726,en1143,answer
en12726,en5360,answer
en12726,en1509,answer
en12726,en5324,answer
en12726,en3180,answer
en12728,en12727,answer
en12729,en4879,answer
en12730,en4599,answer
en12731,en1733,answer
en12732,en3063,answer
en12733,en556,answer
en12734,en113,answer
en12737,en12735,answer
en12737,en12736,answer
en12737,en1738,answer
en12737,en860,answer
en12739,en12738,answer
en12740,en4751,answer
en12741,en6645,answer
en12742,en407,answer
en12742,en408,answer
en12742,en409,answer
en12742,en410,answer
en12742,en411,answer
en12742,en412,answer
en12744,en12743,answer
en12745,en741,answer
en12746,en3616,answer
en12748,en4490,answer
en12748,en12747,answer
en12749,en197,answer
en12749,en198,answer
en12749,en199,answer
en12751,en12750,answer
en12752,en2808,answer
en12753,en4972,answer
en12753,en4973,answer
en12753,en4974,answer
en12754,en5249,answer
en12754,en533,answer
en12754,en534,answer
en12755,en5280,answer
en12756,en307,answer
en12757,en449,answer
en12757,en644,answer
en12758,en463,answer
en12758,en10586,answer
en12759,en1716,answer
en12760,en244,answer
en12761,en5521,answer
en12762,en1159,answer
en12762,en1160,answer
en12763,en6883,answer
en12763,en6884,answer
en12763,en1459,answer
en12764,en418,answer
en12765,en4129,answer
en12765,en1616,answer
en12765,en4130,answer
en12766,en8358,answer
en12767,en1723,answer
en12768,en10806,answer
en12769,en8495,answer
en12769,en951,answer
en12769,en8496,answer
en12769,en8497,answer
en12770,en411,answer
en12771,en3912,answer
en12772,en1265,answer
en12773,en8349,answer
en12774,en743,answer
en12775,en491,answer
en12776,en70,answer
en12777,en6556,answer
en12778,en1004,answer
en12779,en2765,answer
en12780,en3249,answer
en12781,en10853,answer
en12782,en2134,answer
en12783,en6577,answer
en12784,en1003,answer
en12785,en123,answer
en12787,en12786,answer
en12788,en4950,answer
en12789,en2936,answer
en12790,en11697,answer
en12791,en2513,answer
en12794,en12792,answer
en12794,en12793,answer
en12795,en1277,answer
en12796,en2774,answer
en12798,en12797,answer
en12801,en12799,answer
en12801,en12800,answer
en12802,en4016,answer
en12803,en6508,answer
en12804,en4127,answer
en12804,en5324,answer
en12805,en291,answer
en12805,en292,answer
en12807,en12806,answer
en12808,en767,answer
en12809,en10858,answer
en12810,en8697,answer
en12812,en12811,answer
en12813,en2750,answer
en12814,en286,answer
en12816,en12815,answer
en12817,en227,answer
en12818,en292,answer
en12821,en12819,answer
en12821,en12820,answer
en12822,en5324,answer
en12824,en12823,answer
en12825,en10601,answer
en12826,en703,answer
en12828,en12827,answer
en12829,en10934,answer
en12830,en2791,answer
en12831,en3390,answer
en12832,en8503,answer
en12832,en8504,answer
en12833,en1855,answer
en12833,en412,answer
en12834,en522,answer
en12834,en523,answer
en12835,en1740,answer
en12836,en5662,answer
en12837,en7768,answer
en12838,en5168,answer
en12839,en447,answer
en12841,en12840,answer
en12843,en1126,answer
en12843,en12842,answer
en12844,en1917,answer
en12844,en1218,answer
en12844,en1919,answer
en12844,en5298,answer
en12845,en927,answer
en12846,en5024,answer
en12846,en5025,answer
en12846,en5026,answer
en12846,en5027,answer
en12846,en5028,answer
en12846,en5029,answer
en12846,en5030,answer
en12846,en5031,answer
en12846,en5032,answer
en12846,en5033,answer
en12846,en5034,answer
en12846,en5035,answer
en12846,en5036,answer
en12846,en5037,answer
en12846,en5038,answer
en12846,en5039,answer
en12846,en5040,answer
en12846,en5041,answer
en12846,en5042,answer
en12846,en5043,answer
en12846,en5044,answer
en12846,en5045,answer
en12846,en5046,answer
en12846,en5047,answer
en12846,en5048,answer
en12846,en5049,answer
en12846,en5050,answer
en12846,en5051,answer
en12846,en5052,answer
en12846,en5053,answer
en12846,en5054,answer
en12846,en5055,answer
en12846,en5056,answer
en12846,en5057,answer
en12846,en5058,answer
en12846,en5059,answer
en12846,en5060,answer
en12846,en5061,answer
en12846,en5062,answer
en12846,en5063,answer
en12846,en5064,answer
en12846,en5065,answer
en12846,en5066,answer
en12846,en5067,answer
en12846,en5068,answer
en12846,en5069,answer
en12846,en5070,answer
en12846,en5071,answer
en12846,en5072,answer
en12847,en3616,answer
en12848,en4599,answer
en12849,en594,answer
en12850,en8940,answer
en12851,en2877,answer
en12852,en3782,answer
en12854,en12853,answer
en12855,en703,answer
en12856,en964,answer
en12856,en965,answer
en12856,en966,answer
en12857,en1124,answer
en12857,en3439,answer
en12858,en5168,answer
en12859,en2732,answer
en12860,en8625,answer
en12861,en12442,answer
en12863,en7828,answer
en12863,en12862,answer
en12864,en6000,answer
en12865,en7319,answer
en12870,en12866,answer
en12870,en12867,answer
en12870,en12868,answer
en12870,en12869,answer
en12879,en12871,answer
en12879,en12872,answer
en12879,en12873,answer
en12879,en12874,answer
en12879,en12875,answer
en12879,en12876,answer
en12879,en12877,answer
en12879,en12878,answer
en12881,en12880,answer
en12883,en12882,answer
en12886,en4095,answer
en12886,en4096,answer
en12886,en12884,answer
en12886,en12885,answer
en12887,en11660,answer
en12888,en2879,answer
en12889,en2879,answer
en12890,en1994,answer
en12891,en1309,answer
en12892,en649,answer
en12892,en5774,answer
en12892,en1002,answer
en12892,en1143,answer
en12892,en5360,answer
en12893,en5660,answer
en12894,en113,answer
en12895,en2092,answer
en12896,en1694,answer
en12897,en1398,answer
en12898,en11168,answer
en12899,en2722,answer
en12901,en12900,answer
en12902,en291,answer
en12902,en292,answer
en12903,en307,answer
en12904,en12516,answer
en12904,en12517,answer
en12905,en233,answer
en12906,en3213,answer
en12908,en12907,answer
en12909,en1309,answer
en12910,en2505,answer
en12911,en6759,answer
en12913,en12912,answer
en12914,en8837,answer
en12915,en1919,answer
en12915,en1920,answer
en12917,en9994,answer
en12917,en12916,answer
en12918,en1271,answer
en12918,en996,answer
en12920,en6381,answer
en12920,en12919,answer
en12921,en9003,answer
en12922,en1437,answer
en12924,en12923,answer
en12925,en286,answer
en12926,en1285,answer
en12927,en272,answer
en12929,en12928,answer
en12930,en11660,answer
en12938,en581,answer
en12938,en2013,answer
en12938,en12931,answer
en12938,en12932,answer
en12938,en3294,answer
en12938,en12933,answer
en12938,en316,answer
en12938,en12934,answer
en12938,en2896,answer
en12938,en5692,answer
en12938,en318,answer
en12938,en12935,answer
en12938,en12936,answer
en12938,en12937,answer
en12938,en8695,answer
en2803,en2802,answer
en12939,en1339,answer
en12940,en848,answer
en12941,en5523,answer
en12943,en12942,answer
en12944,en581,answer
en12944,en582,answer
en12944,en789,answer
en12944,en790,answer
en12944,en532,answer
en12944,en5249,answer
en12944,en3521,answer
en12944,en534,answer
en12945,en9417,answer
en12947,en12946,answer
en12948,en81,answer
en12948,en82,answer
en12948,en83,answer
en12948,en84,answer
en12948,en85,answer
en12948,en86,answer
en12948,en87,answer
en12948,en88,answer
en12948,en89,answer
en12948,en90,answer
en12948,en91,answer
en12948,en92,answer
en12948,en93,answer
en12948,en94,answer
en12948,en95,answer
en12948,en96,answer
en12948,en97,answer
en12948,en98,answer
en12948,en99,answer
en12948,en100,answer
en12948,en101,answer
en12948,en102,answer
en12948,en103,answer
en12948,en104,answer
en12948,en105,answer
en12948,en106,answer
en12948,en107,answer
en12949,en5161,answer
en12950,en860,answer
en12950,en449,answer
en12950,en425,answer
en12950,en526,answer
en12950,en1273,answer
en12950,en322,answer
en12950,en445,answer
en12950,en783,answer
en12950,en730,answer
en12951,en1021,answer
en12951,en1022,answer
en12952,en1004,answer
en12953,en741,answer
en12954,en291,answer
en12954,en292,answer
en12955,en1518,answer
en12957,en12956,answer
en12958,en644,answer
en12959,en8701,answer
en12959,en8702,answer
en12960,en1021,answer
en12960,en1022,answer
en12961,en5695,answer
en12962,en734,answer
en12964,en12963,answer
en12965,en1604,answer
en12965,en3716,answer
en12966,en1971,answer
en12967,en9625,answer
en12969,en12968,answer
en12971,en12970,answer
en12972,en3346,answer
en12972,en562,answer
en12975,en12973,answer
en12975,en12974,answer
en12975,en322,answer
en12976,en398,answer
en12976,en399,answer
en12978,en12977,answer
en12979,en755,answer
en12979,en435,answer
en12980,en7960,answer
en12980,en1500,answer
en12980,en7131,answer
en12981,en1579,answer
en12982,en2752,answer
en12983,en3255,answer
en12983,en3256,answer
en12983,en224,answer
en12983,en3257,answer
en12983,en3258,answer
en12983,en225,answer
en12984,en1797,answer
en12985,en1010,answer
en12986,en1015,answer
en12986,en991,answer
en12987,en6485,answer
en12990,en12988,answer
en12990,en12989,answer
en12992,en12991,answer
en12994,en12993,answer
en12995,en3023,answer
en12996,en2513,answer
en12996,en2514,answer
en12997,en11099,answer
en12998,en3541,answer
en12998,en3542,answer
en12999,en4755,answer
en13000,en1015,answer
en13001,en1341,answer
en13002,en244,answer
en13002,en703,answer
en13003,en8253,answer
en13004,en583,answer
en13005,en11058,answer
en13007,en13006,answer
en13009,en13008,answer
en13011,en13010,answer
en13012,en1447,answer
en13013,en6085,answer
en13013,en6086,answer
en13013,en6087,answer
en13013,en6088,answer
en13014,en964,answer
en13014,en965,answer
en13014,en966,answer
en13015,en3637,answer
en13016,en2023,answer
en13017,en445,answer
en13017,en5697,answer
en13018,en1694,answer
en13019,en8211,answer
en13020,en1667,answer
en13021,en445,answer
en13021,en783,answer
en13022,en3521,answer
en13024,en13023,answer
en13025,en2113,answer
en13026,en741,answer
en13027,en2516,answer
en13027,en2517,answer
en13028,en2704,answer
en13029,en3616,answer
en13030,en3197,answer
en13030,en1886,answer
en13031,en12083,answer
en13033,en13032,answer
en13034,en11426,answer
en13036,en13035,answer
en13037,en6928,answer
en13038,en3356,answer
en13039,en11241,answer
en13039,en11242,answer
en13040,en1638,answer
en13040,en1639,answer
en13041,en8936,answer
en13041,en8937,answer
en13041,en6499,answer
en13042,en10071,answer
en13043,en3121,answer
en13044,en538,answer
en13045,en1829,answer
en13045,en1830,answer
en13046,en3972,answer
en13048,en13047,answer
en13049,en1652,answer
en13050,en2748,answer
en13050,en3720,answer
en13051,en2751,answer
en13051,en2752,answer
en13052,en2732,answer
en13053,en5717,answer
en13054,en4634,answer
en13054,en4635,answer
en13054,en4636,answer
en13058,en13055,answer
en13058,en13056,answer
en13058,en13057,answer
en13059,en911,answer
en13060,en133,answer
en13061,en275,answer
en13062,en4582,answer
en13064,en13063,answer
en13065,en289,answer
en13066,en1536,answer
en13066,en1537,answer
en13066,en1538,answer
en13067,en1559,answer
en13067,en2971,answer
en13067,en418,answer
en13067,en6718,answer
en13067,en9575,answer
en13067,en3164,answer
en13067,en431,answer
en13067,en1838,answer
en13067,en951,answer
en13067,en872,answer
en13068,en3585,answer
en13069,en2784,answer
en13070,en1311,answer
en13071,en6399,answer
en13072,en4089,answer
en13074,en13073,answer
en13075,en8430,answer
en13076,en2745,answer
en13076,en2746,answer
en13076,en2747,answer
en13076,en2748,answer
en13076,en2749,answer
en13076,en669,answer
en13076,en2750,answer
en13076,en1003,answer
en13076,en1124,answer
en13076,en1652,answer
en13076,en2751,answer
en13076,en2752,answer
en13076,en133,answer
en13077,en6630,answer
en13077,en2751,answer
en13078,en942,answer
en13078,en944,answer
en13078,en945,answer
en13079,en872,answer
en13081,en13080,answer
en13082,en526,answer
en13083,en1263,answer
en13084,en958,answer
en13086,en13085,answer
en13088,en13087,answer
en13088,en12288,answer
en13089,en7608,answer
en13090,en2513,answer
en13090,en2514,answer
en13091,en3249,answer
en13092,en7734,answer
en13093,en4458,answer
en13094,en1376,answer
en13095,en581,answer
en13096,en3695,answer
en13097,en7209,answer
en13098,en541,answer
en13099,en2146,answer
en13101,en13100,answer
en13102,en3439,answer
en13103,en862,answer
en13104,en2872,answer
en13105,en1564,answer
en13106,en1159,answer
en13106,en1160,answer
en13107,en1456,answer
en13109,en13108,answer
en13110,en9833,answer
en13111,en4527,answer
en13112,en951,answer
en13113,en582,answer
en13113,en769,answer
en13113,en3521,answer
en13114,en5523,answer
en13115,en9266,answer
en13115,en3472,answer
en13116,en39,answer
en13117,en1056,answer
en13118,en3054,answer
en13118,en7583,answer
en13119,en4397,answer
en13119,en4399,answer
en13119,en703,answer
en13119,en425,answer
en13119,en139,answer
en13119,en783,answer
en13120,en1676,answer
en13120,en1677,answer
en13121,en2060,answer
en13121,en1131,answer
en13124,en13122,answer
en13124,en13123,answer
en13125,en3439,answer
en13126,en113,answer
en13127,en272,answer
en13127,en273,answer
en13129,en13128,answer
en13130,en2586,answer
en13131,en5125,answer
en13132,en11102,answer
en13133,en353,answer
en13133,en354,answer
en13134,en8621,answer
en13135,en6730,answer
en13136,en1872,answer
en13138,en13137,answer
en13140,en13139,answer
en13141,en45,answer
en13142,en10057,answer
en13142,en3978,answer
en13142,en10058,answer
en13142,en10059,answer
en13142,en10060,answer
en13142,en10061,answer
en13142,en10062,answer
en13142,en10063,answer
en13143,en66,answer
en13144,en8590,answer
en13145,en4715,answer
en13145,en2049,answer
en13146,en1004,answer
en13146,en703,answer
en13147,en11988,answer
en13148,en7405,answer
en13148,en7406,answer
en13149,en5334,answer
en13150,en13063,answer
en13151,en3467,answer
en13153,en13152,answer
en13154,en491,answer
en13156,en13155,answer
en13157,en371,answer
en13159,en13158,answer
en13160,en8770,answer
en13161,en8017,answer
en13162,en9436,answer
en13164,en13163,answer
en13165,en6687,answer
en13168,en13166,answer
en13168,en13167,answer
en13169,en281,answer
en13169,en1391,answer
en13171,en13170,answer
en13171,en9039,answer
en13172,en8002,answer
en13173,en582,answer
en13173,en769,answer
en13173,en534,answer
en13175,en13174,answer
en13176,en5662,answer
en13177,en538,answer
en13178,en5960,answer
en13179,en9106,answer
en13181,en13180,answer
en13182,en4763,answer
en13182,en5016,answer
en13183,en5366,answer
en13184,en6049,answer
en13184,en6050,answer
en13184,en6051,answer
en13184,en6052,answer
en13184,en626,answer
en13184,en627,answer
en13184,en628,answer
en13184,en630,answer
en13185,en11474,answer
en13185,en6718,answer
en13186,en9512,answer
en13187,en538,answer
en13188,en1288,answer
en13189,en3010,answer
en13190,en4755,answer
en13191,en3594,answer
en13192,en111,answer
en13193,en441,answer
en13194,en255,answer
en13194,en256,answer
en13195,en7824,answer
en13196,en877,answer
en13197,en322,answer
en13198,en7209,answer
en13199,en202,answer
en13201,en13200,answer
en13202,en651,answer
en13204,en13203,answer
en13206,en13205,answer
en13208,en13207,answer
en13209,en12454,answer
en13210,en1593,answer
en13211,en12140,answer
en13213,en13212,answer
en13214,en8174,answer
en13215,en3877,answer
en13217,en13216,answer
en13219,en13218,answer
en13220,en9049,answer
en13221,en7468,answer
en13226,en13222,answer
en13226,en13223,answer
en13226,en13224,answer
en13226,en13225,answer
en13227,en1485,answer
en13230,en13228,answer
en13230,en13229,answer
en13231,en3819,answer
en13232,en11387,answer
en13233,en3807,answer
en13233,en3808,answer
en13233,en3809,answer
en13234,en540,answer
en13235,en1040,answer
en13236,en5242,answer
en13236,en2182,answer
en13237,en6076,answer
en13238,en3239,answer
en13239,en1552,answer
en13240,en41,answer
en13241,en244,answer
en13242,en1603,answer
en13242,en1604,answer
en13242,en1605,answer
en13242,en1606,answer
en13242,en1607,answer
en13242,en1608,answer
en13242,en1305,answer
en13242,en1609,answer
en13242,en1610,answer
en13242,en1611,answer
en13242,en1612,answer
en13243,en932,answer
en13245,en13244,answer
en13247,en13246,answer
en13248,en12538,answer
en13249,en2245,answer
en13253,en13250,answer
en13253,en13251,answer
en13253,en13252,answer
en13254,en498,answer
en13257,en13255,answer
en13257,en13256,answer
en13258,en74,answer
en13258,en75,answer
en13259,en8810,answer
en13260,en8783,answer
en13262,en13261,answer
en13263,en4122,answer
en13263,en4123,answer
en13264,en4594,answer
en13265,en6338,answer
en13266,en9812,answer
en13266,en9813,answer
en13266,en9814,answer
en13267,en4541,answer
en13269,en13268,answer
en13271,en13270,answer
en13272,en6865,answer
en13273,en843,answer
en13274,en10293,answer
en13275,en10858,answer
en13277,en13276,answer
en13278,en5385,answer
en13280,en13279,answer
en13281,en229,answer
en13281,en3865,answer
en13281,en4761,answer
en13281,en4762,answer
en13281,en4763,answer
en13281,en1119,answer
en13281,en4764,answer
en13281,en4765,answer
en13283,en4584,answer
en13283,en13282,answer
en13284,en688,answer
en13285,en1285,answer
en13286,en3025,answer
en13287,en2170,answer
en13288,en307,answer
en13289,en459,answer
en13289,en460,answer
en13289,en461,answer
en13289,en462,answer
en13289,en463,answer
en13289,en464,answer
en13289,en465,answer
en13289,en466,answer
en13289,en467,answer
en13290,en2765,answer
en13290,en2766,answer
en13291,en8638,answer
en13292,en11263,answer
en13293,en4482,answer
en13293,en4483,answer
en13293,en4484,answer
en13293,en4485,answer
en13293,en4486,answer
en13293,en4487,answer
en13293,en4488,answer
en13294,en66,answer
en13295,en13222,answer
en13295,en13223,answer
en13295,en13224,answer
en13295,en13225,answer
en13296,en927,answer
en13298,en13297,answer
en13299,en416,answer
en13301,en13300,answer
en13302,en8786,answer
en13303,en10656,answer
en13304,en8113,answer
en13304,en8114,answer
en13305,en1654,answer
en13306,en286,answer
en13307,en11950,answer
en13308,en1396,answer
en13309,en251,answer
en13309,en2589,answer
en13310,en10642,answer
en13311,en8956,answer
en13313,en13312,answer
en13314,en2013,answer
en13317,en13315,answer
en13317,en13316,answer
en13318,en2225,answer
en13319,en56,answer
en13319,en58,answer
en13320,en7168,answer
en13322,en13321,answer
en13323,en1708,answer
en13324,en4636,answer
en13325,en726,answer
en13326,en1799,answer
en13327,en5202,answer
en13329,en13328,answer
en13330,en3090,answer
en13330,en3091,answer
en13332,en13331,answer
en13333,en4351,answer
en13333,en4352,answer
en13335,en1886,answer
en13335,en13334,answer
en13336,en398,answer
en13336,en399,answer
en13338,en13337,answer
en13339,en4703,answer
en13339,en4704,answer
en13340,en1932,answer
en13343,en13341,answer
en13343,en13342,answer
en13344,en1459,answer
en13345,en1265,answer
en13346,en5989,answer
en13346,en5990,answer
en13347,en1593,answer
en13348,en9138,answer
en13349,en10906,answer
en13350,en1391,answer
en13350,en322,answer
en13352,en13351,answer
en13353,en726,answer
en13354,en782,answer
en13354,en732,answer
en13355,en8673,answer
en13355,en8674,answer
en13355,en8675,answer
en13355,en8676,answer
en13355,en8677,answer
en13355,en8678,answer
en13355,en8679,answer
en13355,en8680,answer
en13355,en8681,answer
en13357,en13356,answer
en13358,en1799,answer
en13360,en13359,answer
en13361,en6468,answer
en13362,en1906,answer
en13363,en55,answer
en13365,en13364,answer
en13366,en301,answer
en13366,en562,answer
en13366,en292,answer
en13367,en449,answer
en13368,en4125,answer
en13369,en5620,answer
en13370,en549,answer
en13370,en550,answer
en13370,en551,answer
en13370,en552,answer
en13371,en2749,answer
en13372,en4803,answer
en13373,en4539,answer
en13374,en2950,answer
en13375,en2113,answer
en13376,en7664,answer
en13377,en396,answer
en13378,en7156,answer
en13379,en596,answer
en13380,en1309,answer
en13381,en644,answer
en13382,en6405,answer
en13383,en1536,answer
en13383,en1537,answer
en13383,en1538,answer
en13384,en3083,answer
en13385,en81,answer
en13385,en82,answer
en13385,en83,answer
en13385,en84,answer
en13385,en85,answer
en13385,en86,answer
en13385,en87,answer
en13385,en88,answer
en13385,en89,answer
en13385,en90,answer
en13385,en91,answer
en13385,en92,answer
en13385,en93,answer
en13385,en94,answer
en13385,en95,answer
en13385,en96,answer
en13385,en97,answer
en13385,en98,answer
en13385,en99,answer
en13385,en100,answer
en13385,en101,answer
en13385,en102,answer
en13385,en103,answer
en13385,en104,answer
en13385,en105,answer
en13385,en106,answer
en13385,en107,answer
en13386,en1485,answer
en13388,en13387,answer
en13390,en13389,answer
en13393,en13391,answer
en13393,en13392,answer
en13394,en8139,answer
en13395,en9749,answer
en13396,en1273,answer
en13397,en1235,answer
en13405,en13398,answer
en13405,en13399,answer
en13405,en13400,answer
en13405,en13401,answer
en13405,en13402,answer
en13405,en13403,answer
en13405,en13404,answer
en13406,en4811,answer
en13408,en13407,answer
en13409,en958,answer
en13411,en13410,answer
en13412,en644,answer
en13413,en3865,answer
en13414,en2811,answer
en13415,en6399,answer
en13416,en8047,answer
en13416,en8048,answer
en13417,en8574,answer
en13419,en13418,answer
en13420,en416,answer
en13421,en423,answer
en13422,en13364,answer
en13423,en8572,answer
en13424,en425,answer
en13425,en1702,answer
en13426,en543,answer
en13427,en6695,answer
en13427,en6697,answer
en13427,en6698,answer
en13428,en8717,answer
en13429,en3544,answer
en13430,en5007,answer
en13431,en1063,answer
en13431,en1064,answer
en13432,en275,answer
en13433,en1285,answer
en13434,en4527,answer
en13435,en4120,answer
en13436,en343,answer
en13437,en12208,answer
en13438,en1279,answer
en13440,en13439,answer
en13441,en3239,answer
en13442,en1927,answer
en13443,en435,answer
en13444,en1456,answer
en13445,en6515,answer
en13446,en1552,answer
en13447,en3258,answer
en13448,en13297,answer
en13449,en730,answer
en13450,en500,answer
en13451,en10764,answer
en13452,en11380,answer
en13453,en7164,answer
en13454,en423,answer
en13455,en74,answer
en13455,en75,answer
en13456,en877,answer
en13457,en1742,answer
en13458,en7540,answer
en13458,en3260,answer
en13458,en10501,answer
en13460,en13459,answer
en13461,en11449,answer
en13462,en9713,answer
en13462,en10433,answer
en13462,en10434,answer
en13463,en782,answer
en13464,en1275,answer
en13465,en7082,answer
en13466,en2730,answer
en13467,en3624,answer
en13468,en313,answer
en13469,en691,answer
en13469,en783,answer
en13470,en373,answer
en13472,en13471,answer
en13473,en322,answer
en13474,en5491,answer
en13475,en5014,answer
en13477,en5995,answer
en13477,en13476,answer
en13478,en554,answer
en13479,en686,answer
en13481,en13480,answer
en13482,en10772,answer
en13483,en3937,answer
en13484,en695,answer
en13485,en81,answer
en13485,en82,answer
en13485,en83,answer
en13485,en84,answer
en13485,en85,answer
en13485,en86,answer
en13485,en87,answer
en13485,en88,answer
en13485,en89,answer
en13485,en90,answer
en13485,en91,answer
en13485,en92,answer
en13485,en93,answer
en13485,en94,answer
en13485,en95,answer
en13485,en96,answer
en13485,en97,answer
en13485,en98,answer
en13485,en99,answer
en13485,en100,answer
en13485,en101,answer
en13485,en102,answer
en13485,en103,answer
en13485,en104,answer
en13485,en105,answer
en13485,en106,answer
en13485,en107,answer
en13487,en13486,answer
en13488,en7734,answer
en13489,en127,answer
en13490,en991,answer
en13490,en644,answer
en13491,en2751,answer
en13492,en2048,answer
en13492,en2049,answer
en13493,en358,answer
en13495,en13494,answer
en13496,en798,answer
en13497,en3511,answer
en13497,en2887,answer
en13498,en1309,answer
en13499,en7931,answer
en13502,en13500,answer
en13502,en13501,answer
en13503,en1564,answer
en13504,en313,answer
en13505,en6189,answer
en13506,en147,answer
en13506,en148,answer
en13508,en13507,answer
en13509,en345,answer
en13509,en346,answer
en13509,en347,answer
en13510,en1273,answer
en13512,en13511,answer
en13513,en11241,answer
en13513,en11242,answer
en13514,en206,answer
en13516,en13515,answer
en13518,en13517,answer
en13519,en233,answer
en13520,en996,answer
en13521,en304,answer
en13521,en305,answer
en13522,en730,answer
en13523,en1273,answer
en13523,en783,answer
en13523,en732,answer
en13523,en730,answer
en13524,en1899,answer
en13525,en6271,answer
en13526,en9041,answer
en13527,en2815,answer
en13529,en13528,answer
en13530,en4127,answer
en13531,en2688,answer
en13532,en12154,answer
en13533,en384,answer
en13533,en385,answer
en13533,en386,answer
en13533,en387,answer
en13533,en388,answer
en13533,en389,answer
en13533,en390,answer
en13533,en391,answer
en13533,en392,answer
en13534,en8856,answer
en13535,en877,answer
en13538,en13536,answer
en13538,en13537,answer
en13539,en4129,answer
en13539,en1616,answer
en13539,en4130,answer
en13540,en1616,answer
en13541,en644,answer
en13542,en139,answer
en13543,en848,answer
en13544,en4129,answer
en13544,en1616,answer
en13544,en4130,answer
en13545,en133,answer
en13546,en12055,answer
en13547,en9095,answer
en13548,en133,answer
en13549,en8695,answer
en13550,en6137,answer
en13550,en9135,answer
en13551,en693,answer
en13552,en3121,answer
en13553,en2891,answer
en13553,en2621,answer
en13555,en13554,answer
en13555,en4550,answer
en13557,en13556,answer
en13558,en5177,answer
en13559,en5703,answer
en13560,en8139,answer
en13561,en2021,answer
en13561,en1218,answer
en13561,en2808,answer
en13562,en3937,answer
en13563,en1897,answer
en13564,en3801,answer
en13565,en7586,answer
en13567,en1229,answer
en13567,en13566,answer
en13568,en3942,answer
en13569,en7588,answer
en13569,en7589,answer
en13572,en13570,answer
en13572,en13571,answer
en13573,en3463,answer
en13573,en2552,answer
en13574,en8966,answer
en13574,en8967,answer
en13575,en6555,answer
en13576,en2961,answer
en13577,en6771,answer
en13578,en1625,answer
en13578,en1626,answer
en13578,en1627,answer
en13578,en1628,answer
en13578,en1629,answer
en13578,en1630,answer
en13578,en1631,answer
en13578,en1632,answer
en13578,en1633,answer
en13579,en115,answer
en13580,en11361,answer
en13583,en13581,answer
en13583,en195,answer
en13583,en13582,answer
en13584,en10503,answer
en13585,en3863,answer
en13586,en11168,answer
en13587,en139,answer
en13588,en9947,answer
en13589,en322,answer
en13591,en13590,answer
en13592,en3173,answer
en13594,en13593,answer
en13596,en13595,answer
en13597,en11528,answer
en13599,en13598,answer
en13600,en304,answer
en13600,en305,answer
en13601,en284,answer
en13602,en10141,answer
en13602,en10142,answer
en13602,en11183,answer
en13604,en13603,answer
en13605,en540,answer
en13606,en13279,answer
en13607,en3211,answer
en13608,en2134,answer
en13609,en1243,answer
en13611,en13610,answer
en13612,en10,answer
en13612,en289,answer
en13613,en9273,answer
en13614,en7077,answer
en13616,en13615,answer
en13617,en504,answer
en13618,en787,answer
en13619,en5360,answer
en13620,en45,answer
en13621,en5479,answer
en13622,en1104,answer
en13622,en1105,answer
en13622,en1106,answer
en13622,en1107,answer
en13622,en1108,answer
en13622,en1109,answer
en13622,en1110,answer
en13622,en1111,answer
en13623,en1003,answer
en13623,en543,answer
en13624,en5616,answer
en13625,en10071,answer
en13627,en13626,answer
en13629,en13628,answer
en13630,en1738,answer
en13631,en644,answer
en13632,en286,answer
en13633,en2765,answer
en13633,en2766,answer
en13634,en545,answer
en13635,en9727,answer
en13637,en13636,answer
en13638,en2802,answer
en13639,en6544,answer
en13641,en13640,answer
en13642,en877,answer
en13643,en4389,answer
en13644,en2732,answer
en13645,en398,answer
en13645,en399,answer
en13646,en4938,answer
en13647,en5328,answer
en13648,en10247,answer
en13649,en4298,answer
en13650,en1271,answer
en13650,en996,answer
en13651,en11408,answer
en13653,en13652,answer
en13654,en732,answer
en13655,en2095,answer
en13656,en5976,answer
en13657,en8740,answer
en13658,en5200,answer
en13659,en1309,answer
en13660,en3974,answer
en13662,en13661,answer
en13663,en4171,answer
en13665,en13664,answer
en13666,en1408,answer
en13667,en4129,answer
en13667,en1616,answer
en13667,en4130,answer
en13668,en1864,answer
en13669,en11791,answer
en13670,en8291,answer
en13672,en13671,answer
en13673,en10293,answer
en13674,en2048,answer
en13674,en2049,answer
en13675,en4380,answer
en13676,en991,answer
en13677,en2664,answer
en13678,en2891,answer
en13679,en123,answer
en13680,en3807,answer
en13680,en3808,answer
en13680,en3809,answer
en13681,en1737,answer
en13682,en1347,answer
en13683,en3247,answer
en13686,en13684,answer
en13686,en13685,answer
en13686,en4541,answer
en13687,en322,answer
en13688,en765,answer
en13689,en8572,answer
en13690,en264,answer
en13691,en1394,answer
en13692,en2168,answer
en13693,en4715,answer
en13693,en2049,answer
en13694,en523,answer
en13694,en266,answer
en13695,en1157,answer
en13695,en732,answer
en13698,en13696,answer
en13698,en13697,answer
en13699,en4127,answer
en13700,en1391,answer
en13701,en6468,answer
en13702,en2811,answer
en13703,en6421,answer
en13705,en13704,answer
en13706,en9327,answer
en13707,en2772,answer
en13708,en1357,answer
en13709,en8701,answer
en13709,en3393,answer
en13710,en1063,answer
