entity:ID,name,:LABEL
en8571,what is the first song that mozart wrote,q
en8572,who is taught at of rachel maddow where conclusion time is 2001-0-0,q
en8573,what is end time and follows of louis ii of italy has noble title as emperor of occident,q
en8574,which leader of the first communist party of china has the earliest date of death,q
en8575,what is the chief executive officer of ericsson born at 2016-10-0,q
en8576,Q1064807,s
en8577,Q1307150,s
en8578,Q1965838,s
en8579,Q912929,s
en8580,what years did joe montana win super bowl,q
en8581,Q17515778,s
en8582,Q17515816,s
en8583,Q22021902,s
en8584,Q23134951,s
en8585,Q4604754,s
en8586,Q4606052,s
en8587,Q4606282,s
en8588,Q4608182,s
en8589,find the races where tony stewart started before position 6,q
en8590,Q11438,s
en8591,what is phase of matter and pressure of water has phase point as triple point,q
en8592,who was the anna karina's husband in the year 1982,q
en8593,who was a member of the church of denmark and rules denmark right now,q
en8594,who rules denmark right now and has held a governmental position since 2011-10-03,q
en8595,what is nominated for of henri bergson that is point in time is 1915-1-1,q
en8596,which spanish prime minister from 2011 was part of the spanish socialist workers' party,q
en8597,who was the governor of the jurisdiction that has a governmental body called the florida senate in 2011,q
en8598,what is the names of dr seuss first wife,q
en8599,"where does the ""best years of our lives"" recording artist live",q
en8600,who is the first woman chief minister in india,q
en8601,what was kingdom of sicily's capital in the year of 1816,q
en8602,which person was the spouse wallis simpson since 1928,q
en8603,Q3496921,s
en8604,what was the name of 1968 film with julie andrews,q
en8605,what team was nominated for the 2001 laureus world sports award and has cristiano on the roster,q
en8606,when and where did tom brady and gisele bundchen get married,q
en8607,what movie earned tom hanks the third oscar nomination,q
en8608,what award did david lynch receive in 2006,q
en8609,Q2306,s
en8610,which band had members who are now in the bleeding heart band,q
en8611,what was theodor w. adorno nominated for on 1 january 1965,q
en8612,vesto slipher received what award in 1932,q
en8613,what is the country in the kuril islands that ends at 1875-0-0,q
en8614,what type of government does the country with second level division eti-osa east have today,q
en8615,Q9616,s
en8616,who will be in the fa cup final 2010,q
en8617,who was the president of the united states during the ww2 that died the earliest,q
en8618,"when was rotrude, child of charlemagne, born",q
en8619,which is the first film for vijay,q
en8620,Q1209150,s
en8621,what was väinö linna's medical condition in 1984,q
en8622,who was the leader in 1945 of the country where the moscow watchdog breed originated,q
en8623,Q347436,s
en8624,who did demi lovato break-up with in 2016,q
en8625,who was anna karina married to in 1982,q
en8626,Q1044427,s
en8627,Q1179189,s
en8628,Q1542347,s
en8629,Q1789030,s
en8630,Q602299,s
en8631,Q602866,s
en8632,Q6542686,s
en8633,what is the award received and the nominated for of barbra_streisand,q
en8634,what is willow smiths first song,q
en8635,which person took over first secretary of the georgian communist party from eduard shevardnadze,q
en8636,who was the first australian female federal minister,q
en8637,who was the first president of the country where the samoyed breed was created,q
en8638,Q2430415,s
en8639,"what position did mustafa kemal ataturk hold starting may 3, 1920",q
en8640,what was raiders of the lost ark nominated for at the 54th academy awards,q
en8641,who is wedded to chairperson of 38th césar awards,q
en8642,Q165792,s
en8643,what is the first described of the ideology of progressive party,q
en8644,what years did the yankees win the championship,q
en8645,what team was hank baskett on in 2010 whose sports stadium is the hubert h. humphrey metrodome,q
en8646,which us president succeeded the president known for having addison;s disease after their death,q
en8647,"for what teams did the person portrayed in ""golden shoes"" play in 2010",q
en8648,who was president after william henry harrison,q
en8649,Q264759,s
en8650,what is spouse of robert shaw that is end time is 1975-1-1,q
en8651,what is followed by and follows of charles the fat has noble title as monarch of italy,q
en8652,for which early sports team did hank baskett play for in 2010,q
en8653,"who won the ohio house of representatives, 2010",q
en8654,what is award received of aaliyah that is point in time is 2000-0-0,q
en8655,"where did robin williams live in 2011, with a county named, oakland county",q
en8656,who was the leader of the essen government at the commencement of 1949,q
en8657,Q561499,s
en8658,who won the 2010 open championship,q
en8659,what team for which ronaldinho played in 2013 is the team that won the 1994 fifa world cup championship,q
en8660,Q2593,s
en8661,Q32661,s
en8662,what is point in time and winner of neil gaiman has award received as hugo award for best dramatic presentation long form,q
en8663,which politician was the leader in france after may 18th 2007 and was still the leader in 2012,q
en8664,in what iran time zone location was the first gulf war fought,q
en8665,what is spouse of anggun that is start time is 2010-6-0,q
en8666,which award was pasha angelina awarded in the year 1947,q
en8667,what is partner of édith piaf that is end time is 1948-1-1,q
en8668,Q1331757,s
en8669,Q385502,s
en8670,what is follows and followed by of anne of green gables has series as anne of green gables,q
en8671,in what position did john tyler played while replacing henry harrison,q
en8672,what award did orson scott card receive in 1987,q
en8673,what is located in the administrative territorial entity of lancashire that is end time is 1994-4-0,q
en8674,what is position held of deodoro da fonseca and start time,q
en8675,what was victor goldschmidt nominated for in 1932,q
en8676,what did james cagney win in the 15th academy awards,q
en8677,"what is fate of joaquín archivaldo guzmán , that has first described is el faro",q
en8678,Q34091,s
en8679,who was the first female arfican american to become an astronaut and fly in space,q
en8680,what news organizations participated in the 2008 summer olympics,q
en8681,what is owned by rupert murdoch sinch 2012 and is the company that acquired move inc,q
en8682,which historical figure died after 1857-10-07 and served as secretary fo state under andrew jackson,q
en8683,who was the broncos first head coach,q
en8684,"what is the current government of the place where ""the alchemist of happiness"" takes place",q
en8685,"find the artist that was nominated for an award for limitless, where does that person live now",q
en8686,what was ben stillers first movie ever,q
en8687,what is nominated for of hideaki anno that is point in time is 2008-0-0,q
en8688,in which category did john williams was nominated for the 60th academy award,q
en8689,Q163038,s
en8690,which movie did alfred hitchcock direct in 1960,q
en8691,who was the president after jfk died,q
en8692,what are the first principle which begin with the letter s,q
en8693,who did john quincy adams run against while president,q
en8694,what is the third series of twilight called,q
en8695,when was the inauguration of the president who appointed an ambassador to lesotho,q
en8696,what is follows and followed by of communist party of china has chairperson as zhao ziyang,q
en8697,what battle did robert e lee first fight,q
en8698,what is nominated for of hans bethe that is point in time is 1955-1-1,q
en8699,what years did the team who won the 1908 world series championship play in the world series,q
en8700,what currency is used in the governmental jurisdiction that held the legislative session of the 54th brazilian national congress,q
en8701,Q610926,s
en8702,what was the name of elvis's first album,q
en8703,when did the sports team owned by john c. malone win the world series,q
en8704,who lead the roman in the first punic war,q
en8705,which country shared border with nazi germany until 1939,q
en8706,Q1599723,s
en8707,Q257808,s
en8708,Q5538230,s
en8709,"who were the commanders during the events which took place in sandusky county, ohio",q
en8710,what is child of louis viii of france that is date of death is 1270-8-25,q
en8711,when was the last time the team owned by steve tisch play in the superbowl,q
en8712,what was selena gomez first album called,q
en8713,Q273535,s
en8714,from what school did francisco i. madero graduate in 1892,q
en8715,"what was the constituent locale that george cayley held at a part of the 11th parliament of the uk, and why did he leave",q
en8716,which 2011 movie that taylor lautner appear in that had keith brian burns as its production designer,q
en8717,"who was the member of john william strutt, 3rd baron rayleigh, proceeded in berlin-brandenburg academy of sciences and humanities",q
en8718,1955 was the year of the divorce of what casting director,q
en8719,what is spouse of honoré de balzac that is start time is 1850-3-14,q
en8720,Q244407,s
en8721,who became president of south africa in 1889,q
en8722,who replaced martin ryle as astronomer royal,q
en8723,"in both the 1912 summer olympics and the beijing olympics, what sports have been contested as being official sports",q
en8724,Q219124,s
en8725,who was awarded the oscar for best director this year,q
en8726,give me the name of claude francois's partner in 1964,q
en8727,who was president during the battle of antietam,q
en8728,Q173996,s
en8729,which constructor's team won the 1967 mexican grand prix,q
en8730,who won the first stanley cup,q
en8731,what is nominated for of michael chabon that is point in time is 2008-0-0,q
en8732,which city that played host to the 1928 summer olympics did anne frank reside in before the war,q
en8733,"which artist precedes by die, die my darling",q
en8734,what nominations was the shawshank redemption up for on 2/14/1995,q
en8735,which country in beersheba has am end time of 1917-10-31,q
en8736,dianne wiest was nominated in which category at the 67th academy awards,q
en8737,who was the governor who blamed the protest march from selma to montgomery in 1965,q
en8738,which member of sports joined ranjitsinhji joined in 1893,q
en8739,which president presided over the legistative session of the seventh european parliament in 2011,q
en8740,"on what date was the person inaugerated who said ""i destroy my enemy when i make him my friend.""",q
en8741,in what year did the team whose mascot is named mr. met when their first world series,q
en8742,"on june 24th, 2010 julia gillard held which position",q
en8743,what award did brokeback mountain receive in the 78th academy awards,q
en8744,who was the first leader of the political system that has an official named yury chaika,q
en8745,"in 1966, zoe caldwell received what",q
en8746,when was the team whose owner is thomas s. ricketts last in the world series,q
en8747,when is the birthdate of the prince of beira and who is his mother,q
en8748,where did did yoko get an emmy,q
en8749,"what was the award received by anne, princess royal that is point in time was 1969-0-0",q
en8750,what is nominated for of joyce carol oates that is point in time is 1995-0-0,q
en8751,Q337926,s
en8752,Q6363475,s
en8753,give me the name of the person nominated for king of the hill in 1998,q
en8754,who was the new governor of the state that oversaw the 2010-2011 united states senate in florida,q
en8755,Q1107,s
en8756,what is the applies to part for doraemon has publication date as 1982-9-5,q
en8757,who was the leader of the country that has santiago de cuba province in 2012,q
en8758,what is position held of thomas brackett reed that is start time is 1895-12-2,q
en8759,after which researcher who worked in scuola normale superiore was at first named the femtometer,q
en8760,first movie of amitabh bachchan,q
en8761,what is award received of hume cronyn that is point in time is 1964-0-0,q
en8762,what is awards of first described of manchester small-scale experimental machine,q
en8763,what politician was the prime minister of japan in 2012 and it the latest japanese prime minister to end his position,q
en8764,who was the first president of the american football league who died in 2013,q
en8765,what was the religion of stefan nemanja during 1143,q
en8766,where did francisco i. madero graduate from in 1892,q
en8767,from what school did william walker graduate in 1838,q
en8768,Q879921,s
en8769,who was governor of oregon when the collector was released,q
en8770,Q221469,s
en8771,what was the first major land battle of the civil war who won where did it take place,q
en8772,for what wilt chamberlain was in award received in the year 1973,q
en8773,Q3241537,s
en8774,what time in hilo hawaii,q
en8775,what was howard h. aiken's academic major at harvard university,q
en8776,what is spouse of fred perry that is end time is 1940-1-1,q
en8777,what is spouse of rita hayworth that is start time is 1953-0-0,q
en8778,Q170572,s
en8779,who was kim basinger's husband until 2002,q
en8780,what is head of government of bordeaux that is start time is 1947-10-19,q
en8781,"in 2010, what became the twin city of bangkok",q
en8782,"at the 27th academy awards, what was rear window nominated",q
en8783,what type of government did the french have after the revolution,q
en8784,what award was iiya prigognine in 1958 short listed fo,q
en8785,what is the name of pinks first album,q
en8786,Q204237,s
en8787,what sports team did mircea lucescu play for on 1-1-1977,q
en8788,what comes after a decimal that contains a radix of 9,q
en8789,what is nominated for of ernest rutherford that is point in time is 1933-1-1,q
en8790,"where did the subject of the film ""morrissey: from where he came to where he went"" live in 2010",q
en8791,what was the last championship won by the 2004 nba champions,q
en8792,"in 1909, wilhelm ostwald won which award",q
en8793,in which year did the team that plays in marlins park win the world series,q
en8794,where did the nominee of the young hollywood award for fan favorite album live in 2010,q
en8795,"which award did llyod shapely get in 2012, 1st january",q
en8796,who was jocasta's first husband,q
en8797,what is country of beersheba that is end time is 1917-10-31,q
en8798,who is the last monarch of europe,q
en8799,"who was the president of the location in 1980 , where the breed gull dong originated at",q
en8800,Q56976152,s
en8801,when was the most recent earthquake in haiti,q
en8802,Q5240615,s
en8803,which album did dave vanian and the phantom chords release in 1995,q
en8804,Q1813850,s
en8805,what was billy joel's first song,q
en8806,what is twinned administrative body of klagenfurt that is start time is 1990-0-0,q
en8807,what team with mascot named who dey did terrell owens play for in 2010,q
en8808,Q7960965,s
en8809,which album did shalamar release in august 1990,q
en8810,what contribution did hooke made to science in 1665,q
en8811,who started heading the government of phoenix in 2004,q
en8812,Q1768,s
en8813,what was the age when ella fitzgerald started to sing,q
en8814,Q1399747,s
en8815,in which comic book issue did kitty pryde first appear,q
en8816,john denver's wife who died in 1993,q
en8817,when did sports team owner james d. stern last win a championship,q
en8818,Q1432032,s
en8819,Q688615,s
en8820,what criterion did florence griffith-joyner use who held a record of 200 meters,q
en8821,who owned chrysler corporation in 2012 that wrote marine bayonet training,q
en8822,what is employer of ann powers that is end time is 1988-0-0,q
en8823,"in what years did the subject of the film ""andrew jackson: good, evil and the presidency"" run for president",q
en8824,find tv directors whose birthday is 07/16/1902,q
en8825,"in 2008, ayana hirsi ali received what award",q
en8826,"what were the tropical cyclones that took place on the 4th of june, 2001",q
en8827,which element on the period table comes after selenium,q
en8828,who is the person that was born in chennai and owned google 2012,q
en8829,name the award received by lady gaga in 2010,q
en8830,what is the name of the germany in 1914,q
en8831,Q21504792,s
en8832,what is the second family name in spanish name for javier bardem,q
en8833,Q45777,s
en8834,what is the jackson five second album,q
en8835,what team did paulino alcantara play for in 1915,q
en8836,Q169637,s
en8837,Q235326,s
en8838,Q5161550,s
en8839,who did ray allen play for before the celtics,q
en8840,what is partner of johnny depp that is end time is 1993-1-1,q
en8841,Q4770230,s
en8842,Q7561594,s
en8843,which album did gang of four release in 1982,q
en8844,"who is the current governor of the state of georgia since 2011,  whose political tenure started on 1993-01-03",q
en8845,who has the second most stanly cup wins,q
en8846,Q5003559,s
en8847,who is the headcoach of 2014-15 virginia tech hokies men's basketball team,q
en8848,"who was the head of the romanian government on january 26th, 1865",q
en8849,what is award received of jane addams that is point in time is 1973-0-0,q
en8850,Q328804,s
en8851,"what is authors of second epistle of john , that has equivalent to is john of patmos",q
en8852,which is method of murder of music by schubert's last sonatas,q
en8853,what was the first full-length disney film,q
en8854,Q242922,s
en8855,what is the currency in the dominican republic 2010,q
en8856,Q289214,s
en8857,what is nominated for of rent that is point in time is 1996-0-0,q
en8858,when was abigail adams's child born,q
en8859,Q2279320,s
en8860,"list the affiliation of indian general election, 2004 (andhra pradesh)",q
en8861,what was janet's first husband name,q
en8862,"in 1945, who led the country where the central committee of the communist party of the soviet union has jurisdiction",q
en8863,what was stephen hillenburg's field of work when he was employed by the ocean institute,q
en8864,what is award received of holly hunter that is point in time is 1993-0-0,q
en8865,what year did baltimore ravens win super bowl,q
en8866,what team does david beckham play for in 2012,q
en8867,what award did maria rojo receive in 1978,q
en8868,what was luis miguel nominated for in 1997,q
en8869,Q1196095,s
en8870,what was the stadium of panionios g.s.s. in 2014-15 season,q
en8871,who was bram stoker working for in 1878,q
en8872,what person with the notable condition prostate cancer did george w. bush run against for the second term,q
en8873,when did the champion of the 1994 nba finals win the championship,q
en8874,which jacques kallis sports team member started in the year1997,q
en8875,Q7546003,s
en8876,which album did humble pie release in march 1972,q
en8877,naomi watts was nominated for what in 2003,q
en8878,who was the presidential nominee for the reform party in the election of 1996,q
en8879,which countries which were occupied by germany during war world ii,q
en8880,first fruit to be eaten on the moon,q
en8881,what is country of citizenship of józef piłsudski that is start time is 1918-0-0,q
en8882,who was the ruler of north korea that held his/her position until 4-11-2007,q
en8883,which is the first book written by alex rider,q
en8884,Q470329,s
en8885,what is the first action film made,q
en8886,what was the duration of alessandro rosa vieira career with his team in 2005,q
en8887,who was the leader of france who died on 01-28-1955,q
en8888,Q230969,s
en8889,who was the first wife of martin luther king,q
en8890,what was the initial school attended by gadolinium,q
en8891,which drug did the artist nominated for billboard music award for no.1 world artist award overdose on during her death,q
en8892,Q3531756,s
en8893,Q7612722,s
en8894,who is the quarterback for the new england patriots in 1985,q
en8895,which of the sports teams for which terrell owens played in 2010 was founded latest,q
en8896,give the name of the engine the dota 2 was based on as of september 2015,q
en8897,who defined the music genre of tapestry,q
en8898,Q270539,s
en8899,who was the vice president in 1900 to 1910,q
en8900,"who is ruling the country the film ""inside north korea"" is about now",q
en8901,best actress award the oscar in 1988,q
en8902,"what is director of university attended of sir maurice levy, 1st baronet",q
en8903,where was the 1998 world cup held,q
en8904,Q963284,s
en8905,who took over the head of government of thea utonomous city of buenos aires after mauricio macro,q
en8906,what sports team owned by silvio berlusconi did kaka play for in 2009,q
en8907,who won the oscar for beast actress in 1982,q
en8908,"what statement did edith head give when she won for best costume design, black-and-white at the academy awards",q
en8909,who was the significant person during the trial brown v. board of education,q
en8910,"where's the person that stated,""mournful and never-ending remembrance."" ,buried currently",q
en8911,what is award received of joseph e. stiglitz that is point in time is 1979-1-1,q
en8912,what did obama do before he became a president,q
en8913,what award is luigi pirandello received that is 1934-1-1 on point in time,q
en8914,who was us president when dietrich klagges was a teenager,q
en8915,"in 2011, what movie was taylor lautner in which was based on the book by stephenie meyer",q
en8916,who was the roman emperor after vespasian,q
en8917,in which year did the yankees win the championship that was also the brooklyn dodgers 1947 season,q
en8918,when was the last time the champion of the 1996 nba finals win a championship,q
en8919,Q220,s
en8920,what is the capital of italy today,q
en8921,Q2789813,s
en8922,when was mark dean born and where was he born at,q
en8923,in 1995 american graffiti won what award,q
en8924,when was the most recent occurance of the sports team that won the 2002 afc championship game winning the super bowl,q
en8925,who is the current leader of the nation where tinima superior beer is produced,q
en8926,Q1131772,s
en8927,Q1757366,s
en8928,Q3703465,s
en8929,Q652644,s
en8930,Q787098,s
en8931,Q8555,s
en8932,Q981030,s
en8933,the 1983 film e.t won what award,q
en8934,"on august 20, 1995, where did hugo pratt move",q
en8935,what northerner was elected us president in 1860,q
en8936,Q3447,s
en8937,what is located in the administrative territorial entity of voronezh that has start time is 1934-6-13,q
en8938,what is child of abigail adams that is date of birth is 1765-7-14,q
en8939,what did president chester arthur do before coming president,q
en8940,which film casting director divorced in 1955,q
en8941,where did ed gein die and where was he buried,q
en8942,"what was the award guglielmo marconi recieved on january 1, 2016",q
en8943,Q57373,s
en8944,who is president of pakistan 2012,q
en8945,what did luis miguel get nominated for in 1997,q
en8946,what is the replaces for mauricio macri has position held as head of government of the autonomous city of buenos aires,q
en8947,arizona basketball roster 1988,q
en8948,what is jim carreys 1st film,q
en8949,"what position did rajiv gandhi hold that finished on december 2, 1989",q
en8950,what is spouse of lord byron that is start time is 1815-1-1,q
en8951,who ran britain during ww1,q
en8952,when was the last time the ny giants were in the super bowl,q
en8953,"in 1948 when the ruble currency was used, who was the soviet leader",q
en8954,"what position did julia gillard hold beginning in june 24th, 2010",q
en8955,who was the first american female astronaut to travel in space,q
en8956,what venue with the largest capacity held the 2012 ncaa basketball tournament,q
en8957,what is spouse of zhou xun that is start time is 2014-1-1,q
en8958,"what is themed after of an-225 mriya , that has operated by is russian air force",q
en8959,Q6518699,s
en8960,what is academic degree of samuel johnson that is point in time is 1775-0-0,q
en8961,what is the followed by for selenium has instance of as chemical element,q
en8962,"find the sports team that plays at mcu park, when did they win their first world series",q
en8963,what is country of tyumen that is start time is 1991-12-27,q
en8964,which person who was once a student owned google in 2012,q
en8965,who was invaded by iraq in 1990,q
en8966,who did greer garson get married to in 1943,q
en8967,who was president when nelson rockefeller was vice president,q
en8968,what is the name of the governor that held legislative session of the 152nd georgia general assembly 2011,q
en8969,in what country was adelaide founded on 12-28-1836,q
en8970,Q2725667,s
en8971,what sports team was glenn mcgrath a member of during the 2000,q
en8972,what is katy perry's first song she made,q
en8973,what is nominated for of bewitched that is point in time is 1967-0-0,q
en8974,who was the president when the us marines was established,q
en8975,who was australia's prime minister in 1979,q
en8976,give me the award name given to bob cousy in 1961,q
en8977,Q1419347,s
en8978,what happen to king henry viii 3rd wife,q
en8979,organization leader jeanie buss won their first championship in what year,q
en8980,what is residence of don bluth that is start time is 1940-0-0,q
en8981,"in 1980, nastassja kinski earned a nomination for what award",q
en8982,"in the jurisdiction where the government office holder was wu xioland in 2011, who runs that jurisdiction",q
en8983,in what years did the yankees win the world series after 1996,q
en8984,Q42761,s
en8985,what did nixon do when he was president,q
en8986,"what is artist of precedes of die, die my darling",q
en8987,what team did kevin keegan play for until 1982-1-1,q
en8988,who held his governmental position earliest and was 2011 japan prime minister,q
en8989,"which dwarf planets were discovered on march the 31th, 2005",q
en8990,Q1753987,s
en8991,what is member of sports team of kapil dev that is end time is 1992-0-0,q
en8992,"in 2003, what award was presented to mel brooks",q
en8993,who was the governor of saguaro in 2009,q
en8994,for what award was robert lowell nominated in 1964,q
en8995,who is the president of the governmental jurisdiction where jens nilsson held government office in 2011,q
en8996,which language is spoken today by most people in the philippines due to the european colonialism,q
en8997,which athletes were born on 1882-04-26,q
en8998,Q49776,s
en8999,what victories did labor unions win in the 1930s,q
en9000,the team with the mascot the oriole bird played in the world series in what years,q
en9001,Q528145,s
en9002,what positon does ray lewis play for the baltimore ravens during his career,q
en9003,when was the actor who portrayed  cmdr. casey abbott sworn in as president,q
en9004,what club did wayne rooney play for before he played with man you,q
en9005,Q46553760,s
en9006,when was the last time the red sox won 100 games,q
en9007,what move gave tom hanks his third oscar nomination,q
en9008,who led the united states during world war ii and was the receiver of erich wolfgang korngold's dedication,q
en9009,what others year did the winner of 2014 stanley cup finals win the cup,q
en9010,"what kind of money is currently used in the setting for the movie ""iris?""",q
en9011,what is commanded by of warsaw pact that is start time is 1967-4-12,q
en9012,what position did john c. calhoun hold in series ordinal when he was 16,q
en9013,at what place did jessica alba get married when she became cash garner's spouse,q
en9014,"what follows the european union after it is dissolved, abolished or demolished",q
en9015,when did the team that calls at&t park home win the world series,q
en9016,lou seal is the mascot for the team that last won the world series when,q
en9017,who was the first female federal minister of australia,q
en9018,what year did the giants win the world series after 11-1-2010,q
en9019,who's rule over tocanis government ended on 3-22-2018,q
en9020,"what is the replaces for james bryce, 1st viscount bryce has position held as chief secretary for ireland",q
en9021,what award did dave brubeck receive in 1996,q
en9022,what is significant event of sarah bernhardt and point in time,q
en9023,when was the last time the ny knicks won a playoff game,q
en9024,who were the first american people to land on the moon,q
en9025,Q202326,s
en9026,"what is the next movie in the godfather trilogy, after the godfather part ii",q
en9027,where was john f kennedy when he got shot,q
en9028,what is the award received by american graffiti in the year 1995,q
en9029,what is the current type of government where baldur von schirach was born,q
en9030,what was the first dog in space called and when did it go into space,q
en9031,what 1994 film starring samuel l jackson,q
en9032,"in 2010, what was ranbir kapoor nominated for",q
en9033,Q10677,s
en9034,Q1406,s
en9035,doom came out on what platform in 1996,q
en9036,who is the current democratic ohio state senator,q
en9037,which landlocked nation takes after the islam religion,q
en9038,which comet family grouping is great march comet of 1843 in,q
en9039,who was the first actor to play james bond in the film series,q
en9040,when did the red sox win the world series with 4-1 as championship scores,q
en9041,who was the first man to fly into space on may 1961,q
en9042,Q1546645,s
en9043,Q656,s
en9044,in 1993 which gadansk twinned administrative body began,q
en9045,when did the sports team that won the 1974 fa cup final championship most recently win the league championship,q
en9046,what is capital of kingdom of sicily that is end time is 1816-1-1,q
en9047,what team did kobe bryant play for first,q
en9048,what player started his career in 1981 and is the coach of inter milan now,q
en9049,Q4646947,s
en9050,what song did ella fitzgerald first write,q
en9051,Q326183,s
en9052,which building is a memorial to the third president of the us,q
en9053,to whom was osip mandelstam married in the year 1922,q
en9054,Q1394,s
en9055,which politician was the first dictator to lead the government of the soviet union,q
en9056,when did the la kings beat the new jersey devils for the championship,q
en9057,which drugs and/or activities are prohibited when using hydroxyzine,q
en9058,Q548733,s
en9059,who is the latest king of thailand,q
en9060,what was rent nominated for in 1996,q
en9061,in what year did the team that plays in juventus stadium win the champions league,q
en9062,who became head of government of schwerin on 2008-5-1,q
en9063,how long was glenda jackson's position for as a part of hte 51st parliament of the uk,q
en9064,who was the governor in charge of the first fleet,q
en9065,what occured in lithuania in 1795,q
en9066,Q57434,s
en9067,"who was the head of government of the czech republic on january 1st, 1993",q
en9068,what is position held of sukarno that is replaces is djuanda kartawidjaja,q
en9069,who is currently the president of the country that inlcudes the poltiican position of vice premier of the people's republic of china.,q
en9070,"in 1956, ed begley received what award",q
en9071,"back in 1972, who was joan collins wife",q
en9072,"in the race 2009 daytona 500, which nascar drivers' starting position was after 35",q
en9073,what is member of sports team of helenio herrera that is end time is 1942-1-1,q
en9074,what was robert e lee's first battle,q
en9075,Q368378,s
en9076,who won best animated short film when simon beaufoy won best adapted screenplay,q
en9077,in which years have the team that is owned by steve bisciotti claimed the super bowl title,q
en9078,what is trey songz first songs name,q
en9079,Q944719,s
en9080,who played joe palooka in the 1934 palooka,q
en9081,what was willow smith first song,q
en9082,where is the resting place of joseph when referring to the history of egypt,q
en9083,who won the first season of the american idol,q
en9084,which years did the 1995 world series champions win the world series,q
en9085,who is the leader of the governmental jurisdiction where the 2012 legislative session of the ayrault government was held,q
en9086,who comes before or after estonian soviet socialist repbulic,q
en9087,what were the food festivals that was first held in 1938,q
en9088,what are the causes that produce the embryo,q
en9089,which award was jo van fleet recommended for in 1958,q
en9090,who was the us president during the ww2 whom erich wolfgang korngold dedicated his work to,q
en9091,Q7794795,s
en9092,who is the governor of pennsylvania state now,q
en9093,what was the twinned administrative body of patras that started in 1995,q
en9094,the 1937 nfl championship game was won by what team,q
en9095,"what is working language of california institute of technology , that has has grammatical person is first-person plural",q
en9096,for what john elway was in nomination in the year 1992,q
en9097,what award did juan ramon jimenez receive on 1956-1-1,q
en9098,what is award received of colin powell that is point in time is 1991-0-0,q
en9099,what is the statement of subject of award received by jose ferrer in 1st tony awards,q
en9100,who the first russian to go into space,q
en9101,when did the champion of the 2012 world series win the world series,q
en9102,what award did alvaro siza vieira receive in 1988,q
en9103,who was the prime minister of japan in 2011 that ended their governmental tenure after 2 september 2011,q
en9104,what chinese dynasty followed the yuan dynasty,q
en9105,who was the first astronaut to land on the moon,q
en9106,"what year did the former president who quoted ""john marshall has made his decision: now let him enforce it! run for office",q
en9107,what award did itzhak perlman get in 1980,q
en9108,"on 1-1-1922, what was konig von belgien albert nominated for",q
en9109,who is the creator of lupin the 3rd,q
en9110,who was the person who proposed the first amendment to the us constitution,q
en9111,what was the title of philip pullmans first book,q
en9112,name the prime minister of japan in 2012 who held his governmental position since 9-26-2006.,q
en9113,which team coached by rick carlisle did lamar odom play for in 2012,q
en9114,when and with whom did christopher a. sims receive the sveriges riksbank prize in economic sciences in memory of alfred nobel,q
en9115,who won oscar for best actress in 1988,q
en9116,what was gandhi's occupation before becoming a freedom fighter,q
en9117,what is partner of jonathan pryce that is start time is 1974-1-1,q
en9118,what religion is the major in india today,q
en9119,what sports team that was founded in 1966 did reggie bush play for in 2011,q
en9120,who had the respectable title as the ruler of italy after charles the bare,q
en9121,who was the britain's leader during ww1,q
en9122,"in 2003-0-0, what was ole einar bjorndalen nominated for",q
en9123,who was italy's prime minister during world war 2,q
en9124,what is vijay 1st movie,q
en9125,who was the president when the 14th amendment was passed,q
en9126,"in 1976, michel moorcock received what award",q
en9127,what electoral district did william beveridge hold as member of the 37th parliament of the united kingdom,q
en9128,"name the television director whose date of birth is july 16, 1902",q
en9129,who was the colts coach in 2011,q
en9130,"name the position that frederick north, who passed away on december 19, 1783, held",q
en9131,who was king of france during the ninth crusade,q
en9132,which city became the capital of the mughai empire in 1648,q
en9133,who was us president when ingvar bakken was a teenager,q
en9134,i want to know the location of publishing of back to the future 1985,q
en9135,what is educated at of paul samuelson that is end time is 1936-0-0,q
en9136,what year did the seattle seahawks win the super bowl with the denver broncos as championship runner-up,q
en9137,what is position held of atal bihari vajpayee that is replaces is p. v. narasimha rao in telugu,q
en9138,who was the us president during the vietnam cease-fire,q
en9139,what was the first film julie andrews starred in,q
en9140,Q162954,s
en9141,what team did allen iverson play for after the 76ers,q
en9142,who won the 2010 f1,q
en9143,what is country of lviv that is end time is 1348-0-0,q
en9144,when does the head of government of seattle starts its work period,q
en9145,thomas edisons first wife,q
en9146,what pro athlete who started his career latest was a falcons 2012 quarterback,q
en9147,"what is awards of jerry herman , that has leader is lillian gish",q
en9148,in what years did the artist nominated for the khloe & lamar award play for the clippers,q
en9149,what are the applies to jurisdiction for the little prince publicated domain in the year 2005,q
en9150,what is nominated for of john williams that is statement is subject of is 60th academy awards,q
en9151,"on january 1, 1963, yasunari kawabata was nominated for which award",q
en9152,what is member of sports team of hope solo that is end time is 2010-1-1,q
en9153,who was the president in 1980 of the nation that uses the pakistani repuu as money,q
en9154,who is the headcoach of 2008-09 marquette golden eagles men's basketball team,q
en9155,what did jacques lacan think about within the year 1919,q
en9156,sabres is now coached by whom,q
en9157,Q11256602,s
en9158,which movie did anita yuen star in in 2004,q
en9159,how come the position of member of the 54th parliament of the united kingdom was held by jeremy corbyn,q
en9160,what is award received of daniel mcfadden and point in time,q
en9161,what drugs were in whitney houston when she died,q
en9162,"in the 57th oscars, what nomination did david lean recieve",q
